,id,sugar to flour ratio,sugar index,bake temp,chill time,calories,density,pH,grams baking soda,bake time,quality,butter type,weight,diameter,mixins,crunch factor,aesthetic appeal
4752,4753,0.03,2.3,590,32.0,48.0,0.9952,8.52,0.56,12.3,7,cubed,13.2,7,"chocolate, peanut butter",1.97,3
4753,4754,0.29,7.5,490,38.0,158.0,0.9965,8.43,0.38,9.6,7,melted,14.6,7,chocolate,1.45,3
4754,4755,0.47,1.2,1460,28.0,105.0,0.99224,8.23,0.51,10.1,7,melted,12.4,7,chocolate,1.28,3
4755,4756,0.31,1.2,340,53.0,138.0,0.99084,8.38,0.35,11.5,9,melted,12.8,7,"chocolate, oats",1.05,3
4756,4757,0.37,1.0,360,48.0,114.0,0.9911,8.41,0.51,11.5,10,melted,13.0,7,"chocolate, oats",1.79,3
4757,4758,0.17,1.6,460,28.0,117.0,0.99288,8.08,0.43,10.0,7,melted,15.2,7,chocolate,1.32,3
4758,4759,0.37,1.9,810,17.0,29.0,0.99674,8.12,0.65,11.2,6,cubed,21.4,7,"nuts, chocolate",1.68,3
4759,4760,0.35,15.3,560,31.0,117.0,0.9998,8.27,0.5,9.6,7,melted,15.4,7,chocolate,1.26,3
4760,4761,0.59,2.2,770,3.0,15.0,0.9994,8.2,0.78,9.6,5,cubed,20.0,7,raisins,1.84,3
4761,4762,0.12,4.8,540,6.0,97.0,0.99424,8.16,0.5,9.3,7,melted,12.4,7,raisins,1.95,3
4762,4763,0.42,2.0,710,7.0,20.0,0.99566,8.14,0.79,11.1,7,cubed,20.4,7,"nuts, chocolate",1.0,3
4763,4764,0.26,5.1,390,19.0,103.0,0.99478,8.36,0.47,9.3,8,melted,11.6,7,"chocolate, oats",1.75,3
4764,4765,0.46,2.1,740,24.0,44.0,0.99534,8.4,0.85,11.0,7,cubed,14.4,7,raisins,1.77,3
4765,4766,0.36,9.7,440,63.0,162.0,0.997,8.1,0.46,10.0,8,melted,16.2,7,chocolate,1.95,3
4766,4767,0.36,2.1,340,19.0,125.0,0.99166,7.96,0.98,12.7,8,melted,17.6,7,raisins,1.97,3
4767,4768,0.14,2.2,770,27.0,60.0,0.9963,8.28,0.59,9.8,5,cubed,15.0,7,"nuts,raisins",1.58,3
4768,4769,0.27,15.5,500,25.0,135.0,0.9984,7.9,0.43,8.7,9,melted,14.8,7,"chocolate, oats",1.06,3
4769,4770,0.34,2.3,500,4.0,8.0,0.9951,8.4,0.64,11.0,7,cubed,15.0,7,chocolate,1.07,3
4770,4771,0.26,9.25,340,73.0,142.0,0.9945,8.05,0.37,11.4,8,melted,17.0,7,chocolate,1.51,3
4771,4772,0.34,1.3,550,50.0,153.0,0.9945,8.29,0.8,9.6,8,melted,15.0,7,"chocolate, oats",1.21,3
4772,4773,0.34,9.3,620,40.0,126.0,0.9966,8.21,0.39,9.6,7,melted,15.2,7,"chocolate, oats",1.06,3
4773,4774,0.28,1.4,340,26.0,109.0,0.99246,8.28,0.57,10.6,8,melted,14.4,7,raisins,1.72,3
4774,4775,0.26,4.8,330,26.0,76.0,0.99076,7.98,0.49,12.3,9,melted,15.2,7,chocolate,1.31,3
4775,4776,0.22,8.6,480,54.0,198.0,0.9955,8.25,0.41,10.2,7,melted,13.4,7,chocolate,1.17,3
4776,4777,0.24,2.4,770,6.0,33.0,0.9974,8.09,0.57,9.4,5,cubed,19.8,7,"nuts, oats, chocolate",1.04,3
4777,4778,0.29,1.6,520,34.0,127.0,0.9929,8.48,0.56,10.5,9,melted,12.8,7,chocolate,1.61,3
4778,4779,0.35,1.4,360,31.0,113.0,0.9912,8.16,0.48,10.8,9,melted,14.0,7,chocolate,1.9,3
4779,4780,0.44,2.4,610,24.0,34.0,0.99484,8.29,0.8,11.6,7,cubed,13.4,7,raisins,1.5,3
4780,4781,0.29,7.6,250,35.0,124.0,0.99162,8.15,0.65,12.8,9,melted,14.0,7,raisins,1.01,3
4781,4782,0.23,13.7,500,49.0,197.0,0.9985,8.2,0.46,8.7,7,melted,14.6,7,raisins,1.11,3
4782,4783,0.45,1.5,450,17.0,96.0,0.9917,8.13,0.39,11.0,8,melted,15.8,7,"chocolate, oats",1.41,3
4783,4784,0.37,0.9,490,36.0,109.0,0.99007,7.89,0.44,12.7,6,cubed,16.0,7,"chocolate, oats",1.24,3
4784,4785,0.13,2.0,760,12.0,20.0,0.99546,8.29,0.54,10.1,5,cubed,14.4,7,"nuts, oats, chocolate",1.68,3
4785,4786,0.34,14.4,670,35.0,189.0,0.9986,8.07,0.53,9.1,9,melted,14.2,7,chocolate,1.21,3
4786,4787,0.24,12.1,560,68.0,210.0,0.99718,8.05,0.5,9.5,7,melted,14.0,7,"nuts, chocolate",1.24,3
4787,4788,0.3,1.8,450,44.0,142.0,0.9914,7.99,0.45,10.8,8,melted,14.0,7,raisins,1.87,3
4788,4789,0.03,5.6,790,23.0,47.0,0.99572,8.58,0.5,11.2,4,cubed,13.0,7,"chocolate, peanut butter",1.34,3
4789,4790,0.17,7.6,420,69.0,219.0,0.9959,8.13,0.4,8.9,7,melted,13.8,7,raisins,1.72,3
4790,4791,0.32,1.6,450,40.0,120.0,0.9914,7.98,0.44,10.5,8,melted,14.0,7,chocolate,1.04,3
4791,4792,0.37,0.8,270,3.0,21.0,0.9897,8.09,0.31,10.8,7,melted,11.8,7,"chocolate, oats",1.03,3
4792,4793,0.11,1.5,750,16.0,49.0,0.99545,8.36,0.79,9.5,5,cubed,13.6,7,"nuts,raisins",1.97,3
4793,4794,0.15,1.8,1180,13.0,20.0,0.9954,8.42,0.67,11.3,6,cubed,13.6,7,"nuts, oats, chocolate",1.47,3
4794,4795,0.3,8.0,280,33.0,122.0,0.99164,8.13,0.63,12.6,9,melted,13.6,7,raisins,1.89,3
4795,4796,0.36,2.6,290,28.0,98.0,0.99126,8.11,0.37,11.2,9,melted,14.0,7,"chocolate, oats",1.65,3
4796,4797,0.0,3.4,360,23.0,134.0,0.98981,8.53,0.92,13.8,8,melted,9.4,7,"nuts, oats",1.36,3
4797,4798,0.38,4.7,400,27.0,103.0,0.994,8.37,0.58,10.7,8,melted,13.6,7,chocolate,1.55,3
4798,4799,0.35,11.1,390,29.0,198.0,0.9984,8.36,0.5,9.4,9,melted,12.6,7,raisins,1.39,3
4799,4800,0.33,1.2,440,28.0,101.0,0.99035,8.03,0.43,12.5,8,melted,16.0,7,chocolate,1.43,3
4800,4801,0.31,6.3,340,17.0,103.0,0.99305,8.15,0.52,11.4,9,melted,14.4,7,"chocolate, oats",1.92,3
4801,4802,0.4,2.2,540,29.0,175.0,0.99445,8.19,0.53,9.8,7,melted,15.2,7,raisins,1.83,3
4802,4803,0.46,2.1,1040,6.0,10.0,0.99664,8.12,0.65,11.8,7,cubed,20.8,7,raisins,1.02,3
4803,4804,0.36,1.2,520,38.0,127.0,0.9933,8.04,0.54,9.2,7,melted,13.6,7,chocolate,1.96,3
4804,4805,0.35,7.8,480,76.0,197.0,0.9959,8.24,0.43,9.5,8,melted,13.6,7,chocolate,1.9,3
4805,4806,0.32,8.3,430,32.0,105.0,0.99266,8.24,0.47,11.2,8,melted,11.2,7,raisins,1.56,3
4806,4807,0.28,1.8,500,21.0,127.0,0.9934,8.15,0.44,9.9,7,melted,15.6,7,chocolate,1.84,3
4807,4808,0.41,2.0,580,15.0,40.0,0.99414,8.22,0.6,12.2,6,cubed,18.0,7,"nuts, chocolate",1.71,3
4808,4809,0.37,3.4,230,19.0,87.0,0.9902,8.14,0.53,12.7,8,melted,13.6,7,raisins,1.98,3
4809,4810,0.37,1.8,310,6.0,61.0,0.9897,8.3,0.34,12.2,6,melted,12.6,7,chocolate,1.24,3
4810,4811,0.05,1.9,680,24.0,42.0,0.9961,8.42,0.57,11.5,6,cubed,14.8,7,"nuts, oats, chocolate",1.48,3
4811,4812,0.16,1.4,370,28.0,160.0,0.99167,7.95,0.45,10.6,8,melted,13.2,7,"nuts, chocolate",1.11,3
4812,4813,0.31,3.2,300,32.0,150.0,0.99014,8.18,0.31,12.0,8,melted,12.4,7,chocolate,1.54,3
4813,4814,0.23,17.3,470,37.0,118.0,0.99906,8.08,0.46,8.8,8,melted,13.2,7,chocolate,1.49,3
4814,4815,0.01,2.0,570,15.0,33.0,0.99488,8.6,0.46,11.2,6,cubed,12.6,7,"raisins, oats",1.46,3
4815,4816,0.42,6.4,580,27.0,151.0,0.9954,8.16,0.44,9.6,7,melted,13.4,7,raisins,1.99,3
4816,4817,0.3,14.2,560,53.0,212.5,0.999,8.14,0.46,8.9,10,melted,15.2,7,chocolate,1.93,3
4817,4818,0.31,2.9,460,40.0,121.0,0.9913,8.07,0.65,10.9,9,melted,13.6,7,chocolate,1.27,3
4818,4819,0.22,2.1,770,12.0,65.0,0.9967,8.29,0.51,9.2,5,cubed,16.2,7,"nuts,raisins",1.68,3
4819,4820,0.14,2.2,380,15.0,25.0,0.99514,8.44,0.65,11.1,6,cubed,12.8,7,raisins,1.31,3
4820,4821,0.47,15.6,630,27.0,173.0,0.99872,8.18,0.56,9.0,7,melted,13.2,7,raisins,1.42,3
4821,4822,0.45,8.0,530,52.0,196.0,0.9959,8.23,0.48,9.1,8,melted,13.0,7,chocolate,1.38,3
4822,4823,0.29,1.9,780,29.0,66.0,0.9971,8.45,0.59,9.5,6,cubed,15.2,7,"nuts, chocolate",1.06,3
4823,4824,0.16,6.4,370,36.0,198.0,0.9944,8.17,0.62,9.9,8,melted,12.2,7,raisins,1.56,3
4824,4825,0.56,8.2,440,37.0,181.0,0.998,7.87,0.68,9.5,8,melted,21.4,7,chocolate,1.66,3
4825,4826,0.22,1.5,380,38.0,157.0,0.9934,8.41,0.55,9.9,8,melted,12.8,7,chocolate,1.18,3
4826,4827,0.08,2.1,630,42.0,52.0,0.99608,8.42,0.6,10.2,6,cubed,14.2,7,"nuts, oats, chocolate",1.58,3
4827,4828,0.46,11.7,840,55.0,170.0,0.99773,7.91,0.51,9.0,7,melted,15.2,7,raisins,1.03,3
4828,4829,0.24,2.1,1020,4.0,7.0,0.99462,8.44,0.58,11.4,4,cubed,13.8,7,raisins,1.44,3
4829,4830,0.08,13.5,410,37.0,142.0,0.997,8.46,0.39,9.9,8,melted,10.4,7,raisins,1.38,3
4830,4831,0.27,16.8,400,48.0,129.0,0.99691,8.23,0.38,10.5,8,melted,12.4,7,chocolate,1.58,3
4831,4832,0.67,1.5,1750,16.0,98.0,0.99244,8.06,0.56,10.3,8,melted,13.6,7,raisins,1.94,3
4832,4833,0.46,10.5,380,4.0,83.0,0.9956,7.89,0.3,10.1,6,melted,19.6,7,raisins,1.66,3
4833,4834,0.3,12.4,540,108.0,152.0,0.99728,8.1,0.47,9.5,8,melted,12.4,7,chocolate,1.48,3
4834,4835,0.61,2.6,760,11.0,24.0,1.0,8.16,0.69,9.0,5,cubed,20.8,7,"nuts,raisins",1.35,3
4835,4836,0.36,2.4,490,38.0,123.0,0.996,8.6,0.46,10.3,7,melted,15.2,7,"chocolate, oats",1.92,3
4836,4837,0.26,7.4,340,33.0,123.0,0.995,8.49,0.42,10.1,8,melted,11.8,7,"chocolate, oats",1.11,3
4837,4838,0.0,1.8,1230,6.0,14.0,0.99627,8.45,0.58,9.8,5,cubed,14.2,7,"nuts, oats",1.98,3
4838,4839,0.63,13.4,780,81.0,238.0,0.9988,8.08,0.44,9.2,7,melted,13.4,7,"nuts,raisins",1.98,3
4839,4840,0.45,7.5,450,46.0,203.0,0.99573,8.26,0.46,9.2,8,melted,12.4,7,chocolate,1.58,3
4840,4841,0.29,10.1,500,21.0,105.0,0.9962,8.13,0.35,9.5,7,melted,14.8,7,chocolate,1.16,3
4841,4842,0.48,2.3,400,28.0,114.0,0.9911,8.2,0.52,12.8,9,melted,15.4,7,raisins,1.71,3
4842,4843,0.49,2.2,890,5.0,14.0,1.0002,8.19,0.44,9.6,5,cubed,24.6,7,"nuts,raisins",1.34,3
4843,4844,0.32,1.4,350,49.0,186.0,0.9906,8.35,0.64,12.4,10,melted,13.2,7,"chocolate, oats",1.7,3
4844,4845,0.37,1.9,570,43.0,74.0,0.99408,8.23,0.81,12.0,6,cubed,16.4,7,raisins,1.88,3
4845,4846,0.49,6.8,480,61.0,222.0,0.9953,8.19,0.47,9.3,7,melted,12.0,7,chocolate,1.27,3
4846,4847,0.25,2.5,280,24.0,84.0,0.9909,8.14,0.36,11.7,8,melted,13.4,7,raisins,1.08,3
4847,4848,0.24,1.9,400,21.0,144.0,0.9923,8.35,0.38,11.0,7,melted,14.0,7,raisins,1.57,3
4848,4849,0.21,1.1,320,31.0,111.0,0.9889,7.97,0.42,12.2,8,melted,12.4,7,raisins,1.85,3
4849,4850,0.35,6.0,340,12.0,126.0,0.9924,8.16,0.39,12.0,9,melted,15.0,7,raisins,1.52,3
4850,4851,0.35,13.5,380,49.0,118.0,0.99546,8.0,0.63,10.7,8,melted,13.8,7,"chocolate, oats",1.64,3
4851,4852,0.35,2.5,480,67.0,161.0,0.99146,8.05,0.56,11.1,8,melted,14.0,7,raisins,1.59,3
4852,4853,0.35,2.6,300,33.0,78.0,0.99146,8.22,0.72,11.3,8,melted,13.2,7,"chocolate, oats",1.99,3
4853,4854,0.17,8.8,800,50.0,212.0,0.99803,8.47,0.66,9.4,6,melted,12.6,7,raisins,1.98,3
4854,4855,0.29,6.9,410,29.0,163.0,0.9952,8.44,0.6,10.5,8,melted,15.4,7,chocolate,1.81,3
4855,4856,0.36,13.2,670,53.0,178.0,0.9976,8.01,0.48,9.0,8,melted,14.8,7,chocolate,1.13,3
4856,4857,0.5,3.0,780,19.0,47.0,1.0003,8.26,1.11,11.0,6,cubed,23.0,7,"nuts, chocolate",1.9,3
4857,4858,0.25,1.4,510,41.0,107.0,0.99382,8.53,0.66,10.5,9,melted,14.6,7,"chocolate, oats",1.89,3
4858,4859,0.22,5.25,530,33.0,180.0,0.9926,8.13,0.45,11.6,8,melted,14.8,7,raisins,1.48,3
4859,4860,0.3,7.4,500,58.0,152.0,0.99612,8.12,0.37,9.5,8,melted,15.8,7,"chocolate, oats",1.03,3
4860,4861,0.2,16.0,440,41.0,113.0,0.99862,8.22,0.46,8.9,8,melted,11.4,7,chocolate,1.97,3
4861,4862,0.0,2.2,960,3.0,13.0,0.99557,8.62,0.62,11.5,4,cubed,13.0,7,"nuts,raisins",1.16,3
4862,4863,0.2,8.1,980,30.0,92.0,0.99892,8.2,0.58,9.2,5,cubed,15.0,7,"nuts, oats",1.58,3
4863,4864,0.15,9.7,480,101.0,207.0,0.99571,8.05,0.3,9.1,7,melted,12.0,7,chocolate,1.32,3
4864,4865,0.3,5.3,360,27.0,165.0,0.99122,8.12,0.46,12.2,8,melted,13.4,7,"nuts, chocolate",1.2,3
4865,4866,0.39,14.2,580,49.0,192.0,0.9979,7.98,0.48,9.0,9,melted,14.4,7,chocolate,1.28,3
4866,4867,0.0,2.2,840,10.0,31.0,0.99656,8.25,0.5,9.8,5,cubed,16.2,7,"chocolate, peanut butter",1.9,3
4867,4868,0.42,1.5,1450,34.0,48.0,0.99832,8.38,0.86,9.9,3,cubed,20.8,7,"nuts, chocolate",1.66,3
4868,4869,0.49,1.0,280,6.0,24.0,0.9926,7.91,0.32,9.9,7,melted,17.8,7,"chocolate, oats",1.84,3
4869,4870,0.28,9.2,360,10.0,92.0,0.99206,8.07,0.35,12.1,8,melted,13.2,7,raisins,1.79,3
4870,4871,0.26,6.3,1470,49.0,159.0,0.99434,8.14,0.47,10.0,7,melted,13.6,7,"nuts, chocolate",1.84,3
4871,4872,0.33,1.4,420,24.0,183.0,0.99215,8.29,0.46,10.7,7,melted,13.2,7,chocolate,1.05,3
4872,4873,0.04,2.1,680,19.0,27.0,0.99712,8.44,0.67,9.8,5,cubed,14.2,7,"nuts, oats, chocolate",1.21,3
4873,4874,0.26,17.6,610,59.0,198.0,0.99918,8.11,0.49,8.8,7,melted,12.6,7,raisins,1.16,3
4874,4875,0.26,6.8,340,36.0,120.0,0.99188,8.38,0.4,11.5,8,melted,10.2,7,raisins,1.9,3
4875,4876,0.29,13.2,460,26.0,113.0,0.9983,8.25,0.37,9.7,8,melted,16.0,7,chocolate,1.14,3
4876,4877,0.42,2.3,530,27.0,114.0,0.994,7.99,0.43,10.0,7,melted,17.4,7,chocolate,1.22,3
4877,4878,0.3,4.8,1700,60.0,166.0,0.9946,8.18,0.47,9.4,7,melted,13.2,7,raisins,1.78,3
4878,4879,0.27,10.7,1100,20.0,103.0,0.99672,8.08,0.41,9.0,8,melted,13.2,7,"nuts, chocolate",1.13,3
4879,4880,0.4,14.75,420,44.5,129.5,0.9998,8.36,0.41,9.1,9,melted,14.6,7,chocolate,1.47,3
4880,4881,0.29,1.2,370,37.0,97.0,0.9926,8.19,0.7,10.1,8,melted,14.6,7,chocolate,1.84,3
4881,4882,0.55,1.8,1170,32.0,141.0,0.9968,8.17,0.62,9.4,5,cubed,16.2,7,"nuts, oats, chocolate",1.81,3
4882,4883,0.02,1.0,360,39.0,107.0,0.993,8.2,0.32,9.0,7,melted,14.0,7,"nuts,raisins",1.64,3
4883,4884,0.1,2.2,850,14.0,111.0,0.9964,8.15,0.66,9.8,5,cubed,16.8,7,"nuts, oats, chocolate",1.51,3
4884,4885,0.34,8.5,330,31.0,253.0,0.9953,8.22,0.56,10.5,8,melted,14.0,7,chocolate,1.0,3
4885,4886,0.18,2.7,690,13.0,34.0,0.9967,8.29,0.48,9.2,6,cubed,14.4,7,"nuts, chocolate",1.75,3
4886,4887,0.21,5.1,970,21.0,105.0,0.9939,8.07,0.46,9.6,7,melted,12.8,7,chocolate,1.15,3
4887,4888,0.28,9.6,510,26.0,157.0,0.9969,8.12,0.53,9.2,8,melted,15.0,7,raisins,1.51,3
4888,4889,0.18,1.0,530,13.0,99.0,0.98956,8.22,0.39,11.5,7,melted,10.2,7,chocolate,1.15,3
4889,4890,0.42,2.1,720,23.0,36.0,0.99392,8.11,0.78,12.4,6,cubed,16.8,7,raisins,1.88,3
4890,4891,0.26,1.9,490,12.0,86.0,0.9934,8.15,0.38,9.4,7,melted,14.2,7,chocolate,1.59,3
4891,4892,0.37,12.85,420,36.0,105.0,0.99581,8.05,0.55,10.7,8,melted,14.0,7,"chocolate, oats",1.52,3
4892,4893,0.24,1.6,320,10.0,67.0,0.9924,8.08,0.47,10.5,7,melted,16.2,7,raisins,1.89,3
4893,4894,0.4,2.6,830,16.0,68.0,0.99782,8.3,0.48,9.4,5,cubed,17.2,7,raisins,1.3,3
4894,4895,0.17,2.9,840,25.0,130.0,0.99818,8.23,0.54,9.6,5,cubed,17.6,7,"nuts, oats, chocolate",1.7,3
4895,4896,0.4,2.4,650,24.0,48.0,0.99554,8.34,0.86,11.0,6,cubed,16.6,7,raisins,1.57,3
4896,4897,0.0,6.5,280,34.0,163.0,0.9937,8.35,0.61,9.9,7,melted,9.6,7,raisins,1.43,3
4897,4898,0.15,7.1,430,32.0,134.0,0.99378,8.24,0.48,9.9,8,melted,10.4,7,chocolate,1.76,3
4898,4899,0.33,2.5,640,21.0,37.0,0.9952,8.35,0.77,12.1,7,cubed,14.6,7,raisins,1.23,3
4899,4900,0.5,2.0,990,19.0,50.0,0.99783,8.1,0.58,10.4,5,cubed,22.4,7,"nuts, chocolate",1.46,3
4900,4901,0.31,1.6,800,15.0,42.0,0.9978,8.31,0.64,9.0,5,cubed,15.0,7,"nuts, chocolate",1.06,3
4901,4902,0.74,1.8,750,6.0,15.0,1.0008,7.86,0.79,8.4,6,cubed,28.6,7,raisins,1.63,3
4902,4903,0.27,4.3,300,43.0,123.0,0.99212,8.16,0.33,11.2,8,melted,16.2,7,chocolate,1.5,3
4903,4904,0.44,1.3,370,43.0,132.0,0.9944,8.18,0.65,10.0,7,melted,15.6,7,chocolate,2.0,3
4904,4905,0.21,6.6,400,50.0,167.0,0.9941,8.29,0.62,10.0,7,melted,11.6,7,raisins,1.27,3
4905,4906,0.39,6.4,1710,64.0,200.0,0.99562,8.19,0.38,9.4,8,melted,13.4,7,chocolate,1.66,3
4906,4907,0.28,4.75,420,45.0,166.0,0.9928,7.96,0.4,11.5,7,melted,15.6,7,chocolate,1.95,3
4907,4908,0.37,4.5,400,58.0,140.0,0.99332,8.29,0.62,10.6,8,melted,11.4,7,chocolate,1.76,3
4908,4909,0.27,10.4,410,26.0,114.0,0.99335,8.04,0.52,11.5,9,melted,14.2,7,chocolate,1.38,3
4909,4910,0.54,2.3,820,12.0,29.0,0.9997,8.11,1.36,9.8,7,cubed,25.0,7,chocolate,1.03,3
4910,4911,0.0,2.3,830,18.0,27.0,0.99768,8.44,0.54,9.4,5,cubed,14.2,7,"nuts, oats, chocolate",1.78,3
4911,4912,0.24,11.5,510,56.0,171.0,0.99588,8.08,0.56,9.8,8,melted,13.0,7,"nuts, chocolate",1.72,3
4912,4913,0.49,2.8,880,11.0,32.0,0.9972,8.22,0.68,11.7,6,cubed,21.8,7,chocolate,1.82,3
4913,4914,0.32,8.7,600,19.0,102.0,0.994,8.27,0.31,10.4,7,melted,11.0,7,chocolate,1.31,3
4914,4915,0.06,1.8,500,38.0,89.0,0.99236,8.3,0.5,10.55,6,cubed,12.0,7,"nuts,raisins",1.04,3
4915,4916,0.31,2.9,460,40.0,121.0,0.9913,8.07,0.65,10.9,9,melted,13.6,7,chocolate,1.52,3
4916,4917,0.33,1.0,380,23.0,131.0,0.99164,8.25,0.45,9.8,7,melted,11.0,7,"chocolate, oats",1.37,3
4917,4918,0.36,13.2,670,53.0,178.0,0.9976,8.01,0.48,9.0,8,melted,14.8,7,chocolate,1.35,3
4918,4919,0.28,31.6,530,35.0,176.0,1.0103,8.15,0.38,8.8,8,melted,15.8,7,raisins,1.4,3
4919,4920,0.32,7.6,380,48.0,203.0,0.9958,8.45,0.54,9.7,9,melted,13.0,7,chocolate,1.16,3
4920,4921,0.28,10.2,540,78.0,186.0,0.997,8.14,0.46,10.0,8,melted,15.6,7,chocolate,1.33,3
4921,4922,0.04,1.4,360,43.0,119.0,0.9894,8.36,0.33,12.1,10,melted,10.4,7,"nuts, chocolate",1.32,3
4922,4923,0.33,1.1,270,46.0,113.0,0.98946,8.35,0.43,11.4,9,melted,10.2,7,chocolate,1.69,3
4923,4924,0.34,6.0,500,5.0,129.0,0.9953,8.19,0.4,9.1,7,melted,13.6,7,raisins,1.27,3
4924,4925,0.37,1.3,420,39.0,117.0,0.9928,7.99,0.36,10.0,7,melted,16.4,7,chocolate,1.07,3
4925,4926,0.01,2.0,740,13.0,38.0,0.99748,8.48,0.65,9.8,5,cubed,14.8,7,"nuts, oats, chocolate",1.05,3
4926,4927,0.53,1.8,210,41.0,101.0,0.989315,8.19,0.31,13.0,8,melted,12.6,7,chocolate,1.09,3
4927,4928,0.48,12.4,560,61.0,176.5,0.99803,7.97,0.52,8.8,7,melted,15.0,7,raisins,1.0,3
4928,4929,0.23,5.1,410,64.0,157.0,0.99688,8.42,0.44,8.0,5,melted,8.4,7,chocolate,1.67,3
4929,4930,0.19,2.0,840,21.0,191.0,0.99516,8.49,0.63,9.6,6,melted,12.8,7,chocolate,1.97,3
4930,4931,0.37,11.8,450,58.0,130.0,0.99519,8.2,0.35,10.8,7,melted,12.6,7,chocolate,1.22,3
4931,4932,0.74,2.7,440,42.0,144.0,0.991,8.31,0.41,12.2,8,melted,14.2,7,chocolate,1.71,3
4932,4933,0.34,1.2,440,14.0,67.0,0.9919,8.05,0.47,10.6,6,melted,13.6,7,raisins,1.55,3
4933,4934,0.32,5.8,400,16.0,112.0,0.993,8.04,0.58,11.2,7,melted,13.8,7,chocolate,1.53,3
4934,4935,0.2,18.1,690,33.0,158.0,0.99908,8.15,0.5,8.8,8,melted,12.4,7,raisins,1.63,3
4935,4936,0.29,2.0,1100,19.0,133.0,0.9972,7.93,1.98,9.8,5,cubed,17.2,7,"nuts, chocolate",1.7,3
4936,4937,0.28,7.7,530,37.0,132.0,0.99489,8.06,0.5,9.4,8,melted,12.0,7,chocolate,1.92,3
4937,4938,0.28,5.4,600,21.0,105.0,0.9949,8.27,0.37,9.0,7,melted,13.4,7,"nuts,raisins",1.46,3
4938,4939,0.12,5.9,560,6.0,91.0,0.99536,8.06,0.46,8.4,6,melted,12.8,7,raisins,1.16,3
4939,4940,0.29,2.9,350,15.0,101.0,0.98916,8.04,0.37,12.5,8,melted,13.2,7,raisins,1.76,3
4940,4941,0.6,2.6,730,23.0,44.0,0.99656,8.38,0.79,11.1,6,cubed,15.2,7,raisins,1.85,3
4941,4942,0.19,3.5,860,30.0,130.0,0.993,7.83,0.44,9.6,7,melted,13.6,7,raisins,1.78,3
4942,4943,0.19,1.7,790,13.0,26.0,0.99547,8.38,0.64,9.8,6,cubed,13.8,7,"nuts, chocolate",1.1,3
4943,4944,0.47,1.4,290,23.0,81.0,0.99,8.26,0.42,12.2,8,melted,12.4,7,"chocolate, oats",1.88,3
4944,4945,0.34,1.4,400,25.0,184.0,0.99216,8.29,0.46,10.7,7,melted,13.0,7,chocolate,1.98,3
4945,4946,0.31,13.1,500,26.0,180.0,0.99884,8.05,0.53,9.1,8,melted,15.0,7,chocolate,1.66,3
4946,4947,0.56,1.5,260,24.0,115.0,0.9906,8.48,0.39,10.8,9,melted,10.0,7,"chocolate, oats",1.76,3
4947,4948,0.36,1.6,380,11.0,124.0,0.9928,8.25,0.48,11.0,7,melted,15.8,7,raisins,1.97,3
4948,4949,0.27,1.2,260,17.0,73.0,0.9921,8.08,0.39,10.8,7,melted,18.4,7,raisins,1.21,3
4949,4950,0.29,6.2,460,39.0,151.0,0.99471,8.6,0.44,10.6,8,melted,12.2,7,"chocolate, oats",1.99,3
4950,4951,0.36,6.1,710,17.0,102.0,0.9978,8.35,0.8,10.5,5,cubed,15.0,7,"nuts,raisins",1.67,3
4951,4952,0.15,2.2,760,19.0,40.0,0.9961,8.41,0.59,10.1,5,cubed,13.8,7,"nuts,raisins",1.6,3
4952,4953,0.24,1.2,340,17.0,121.0,0.9933,8.13,0.36,9.2,7,melted,13.2,7,raisins,1.8,3
4953,4954,0.2,1.4,360,25.0,83.0,0.99088,8.03,0.46,11.7,8,melted,15.6,7,chocolate,1.64,3
4954,4955,0.2,16.0,650,61.0,186.0,0.99884,8.13,0.45,8.6,7,melted,13.6,7,"nuts, chocolate",1.82,3
4955,4956,0.36,2.0,330,37.0,114.0,0.9906,8.1,0.71,12.3,9,melted,14.4,7,raisins,1.93,3
4956,4957,0.27,13.9,570,45.0,155.0,0.99807,7.94,0.41,8.8,10,melted,14.6,7,"chocolate, oats",1.47,3
4957,4958,0.31,13.0,490,46.0,217.0,0.9985,8.08,0.53,8.8,7,melted,15.0,7,chocolate,1.62,3
4958,4959,0.44,1.6,420,47.0,140.0,0.993,8.32,0.51,10.2,8,melted,13.2,7,"chocolate, oats",1.24,3
4959,4960,0.36,8.1,450,54.0,180.0,0.9958,8.08,0.42,9.2,7,melted,13.2,7,chocolate,1.86,3
4960,4961,0.29,1.5,380,32.0,144.0,0.99296,8.2,0.55,10.8,7,melted,14.6,7,raisins,1.75,3
4961,4962,0.32,2.4,480,41.0,200.0,0.9938,8.5,0.5,9.7,8,melted,12.8,7,"chocolate, oats",1.03,3
4962,4963,0.49,13.0,2390,42.0,220.0,0.9988,7.96,0.51,9.2,7,melted,15.2,7,"nuts, chocolate",1.89,3
4963,4964,0.41,10.8,480,55.0,149.0,0.9937,8.09,0.59,10.9667,9,melted,12.0,7,chocolate,1.11,3
4964,4965,0.57,6.6,560,60.0,150.0,0.99548,7.96,0.43,9.4,8,melted,13.4,7,"chocolate, oats",1.91,3
4965,4966,0.7,10.6,450,33.0,169.0,0.9976,8.09,0.57,9.4,7,melted,16.6,7,raisins,1.77,3
